iron_def,b12_def,vitd_def,calcium_def,severity,magnesium_def,potassium_def,protein_def,zinc_def,folate_def,omega3_def,electrolyte_imbalance,general_malnutrition,vitamin_b6_def,copper_def,selenium_def,iodine_def,vitamin_a_def,choline_def,gut_malabsorption,chronic_inflammation,chronic_dehydration,Medication_Brand_Names,Medication_Text
1,0,1,0,76,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,1,1,1,100,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Shelcal, Calcimax; Zincovit, Becozinc; Folvite; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cuprimin,copper supplement - copper gluconate
0,1,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol
0,0,0,1,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,0,0,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Potklor, K-Lyte","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride"
0,0,1,1,79,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,"Calcirol, Uprise-D3; Shelcal, Calcimax; Magnetab, Slow-Mag; Protinex, Ensure; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex; Choline CDP",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; magnesium supplement - magnesium oxide or citrate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,39,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,1,0,71,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,"Calcirol, Uprise-D3; Zincovit, Becozinc; Becosules; Selenace; Iodex",vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; vitamin b6 supplement - pyridoxine; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,0,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate"
0,0,1,1,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Cuprimin",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; copper supplement - copper gluconate
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1,1,0,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Becosules",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; vitamin b6 supplement - pyridoxine
1,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
1,1,0,1,100,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,"Autrin, Orofer XT; Nurokind, Neurobion; Shelcal, Calcimax; Protinex, Ensure; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
0,1,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Protinex, Ensure",vitamin b12 supplement - cyanocobalamin or methylcobalamin; protein supplement - whey or soy protein
1,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate"
0,0,1,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Cuprimin",vitamin d supplement - cholecalciferol; copper supplement - copper gluconate
1,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate"
0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
0,1,1,0,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3; Potklor, K-Lyte; Becosules",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; potassium supplement - potassium chloride; vitamin b6 supplement - pyridoxine
1,0,0,1,64,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,"Autrin, Orofer XT; Shelcal, Calcimax; Potklor, K-Lyte; Zincovit, Becozinc; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,1,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol
1,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
0,0,1,1,70,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex; Choline CDP",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
1,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; choline supplement - citicoline"
0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
1,1,0,1,87,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Shelcal, Calcimax; Protinex, Ensure; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; copper supplement - copper gluconate"
0,1,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol
0,0,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
1,0,1,1,99,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Magnetab, Slow-Mag; Potklor, K-Lyte; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelcal, Calcimax",calcium supplement - calcium carbonate or citrate
0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,0,1,70,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Protinex, Ensure; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; copper supplement - copper gluconate"
1,0,0,1,70,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Protinex, Ensure; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
0,0,1,1,73,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax; Zincovit, Becozinc; Selenace; Iodex",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
0,0,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3; Shelcal, Calcimax",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate
1,0,0,0,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"Autrin, Orofer XT; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; copper supplement - copper gluconate"
0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
0,1,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol
0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
1,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol"
1,0,0,1,73,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"Autrin, Orofer XT; Shelcal, Calcimax; Protinex, Ensure; Folvite; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
0,1,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate
0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
1,1,1,0,99,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Magnetab, Slow-Mag; Potklor, K-Lyte; Protinex, Ensure; Folvite; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
0,1,0,1,76,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,"Nurokind, Neurobion; Shelcal, Calcimax; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Selenace; Iodex; Choline CDP",vitamin b12 supplement - cyanocobalamin or methylcobalamin; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline
1,1,1,1,100,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Shelcal, Calcimax; Potklor, K-Lyte; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Becosules; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; vitamin b6 supplement - pyridoxine; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,1,0,0,64,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Protinex, Ensure; Zincovit, Becozinc; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; protein supplement - whey or soy protein; zinc supplement - zinc sulfate or gluconate; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide; choline supplement - citicoline"
1,0,0,0,53,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"Autrin, Orofer XT; Potklor, K-Lyte; Protinex, Ensure; Becosules; Choline CDP","iron supplement - ferrous sulfate, ferrous fumarate; potassium supplement - potassium chloride; protein supplement - whey or soy protein; vitamin b6 supplement - pyridoxine; choline supplement - citicoline"
1,0,1,0,64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; copper supplement - copper gluconate"
0,1,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion; Calcirol, Uprise-D3",vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol
0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
1,0,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate"
0,0,1,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Calcirol, Uprise-D3; Magnetab, Slow-Mag; Potklor, K-Lyte",vitamin d supplement - cholecalciferol; magnesium supplement - magnesium oxide or citrate; potassium supplement - potassium chloride
0,0,0,1,38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Shelcal, Calcimax; Choline CDP",calcium supplement - calcium carbonate or citrate; choline supplement - citicoline
1,0,1,1,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Shelcal, Calcimax; Folvite","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; folic acid supplement - folic acid"
0,0,0,0,39,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"Potklor, K-Lyte; Protinex, Ensure; Becosules; Choline CDP",potassium supplement - potassium chloride; protein supplement - whey or soy protein; vitamin b6 supplement - pyridoxine; choline supplement - citicoline
0,0,1,1,76,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"Calcirol, Uprise-D3; Shelcal, Calcimax; Potklor, K-Lyte",vitamin d supplement - cholecalciferol; calcium supplement - calcium carbonate or citrate; potassium supplement - potassium chloride
0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nurokind, Neurobion",vitamin b12 supplement - cyanocobalamin or methylcobalamin
0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Zincovit, Becozinc; Selenace; Iodex",zinc supplement - zinc sulfate or gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide
1,0,0,0,56,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"Autrin, Orofer XT; Potklor, K-Lyte; Folvite; Becosules","iron supplement - ferrous sulfate, ferrous fumarate; potassium supplement - potassium chloride; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine"
1,0,0,1,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax; Protinex, Ensure","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate; protein supplement - whey or soy protein"
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,1,0,73,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"Autrin, Orofer XT; Calcirol, Uprise-D3; Potklor, K-Lyte; Folvite; Becosules","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; potassium supplement - potassium chloride; folic acid supplement - folic acid; vitamin b6 supplement - pyridoxine"
1,0,0,0,41,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Zincovit, Becozinc; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; zinc supplement - zinc sulfate or gluconate; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcirol, Uprise-D3",vitamin d supplement - cholecalciferol
1,0,0,0,62,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Zincovit, Becozinc; Folvite; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,1,1,0,93,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,"Autrin, Orofer XT; Nurokind, Neurobion; Calcirol, Uprise-D3; Zincovit, Becozinc; Folvite; Seven Seas, Maxepa; Cuprimin; Selenace; Iodex","iron supplement - ferrous sulfate, ferrous fumarate; vitamin b12 supplement - cyanocobalamin or methylcobalamin; vitamin d supplement - cholecalciferol; zinc supplement - zinc sulfate or gluconate; folic acid supplement - folic acid; omega-3 supplement - EPA and DHA; copper supplement - copper gluconate; selenium supplement - sodium selenite; iodine supplement - potassium iodide"
1,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autrin, Orofer XT; Shelcal, Calcimax","iron supplement - ferrous sulfate, ferrous fumarate; calcium supplement - calcium carbonate or citrate"
1,0,1,0,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Autrin, Orofer XT; Calcirol, Uprise-D3; Protinex, Ensure; Cuprimin","iron supplement - ferrous sulfate, ferrous fumarate; vitamin d supplement - cholecalciferol; protein supplement - whey or soy protein; copper supplement - copper gluconate"
